time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,0.0112471060021,-0.0360336680426,11.4974780578,6.25336424864,6.24580392234,0.0,0.0981588755471,-0.135930912107,2.42801175635,-0.0229876439927,-0.0905144923194,0.0,450.95926508034535,450.1814816980264,452.34660528585096,452.1920782534205
1.3200000000000007,0.0179408877082,-0.0448195356941,11.6464363224,6.2515875124,6.24052825408,0.0,0.125510787358,-0.157081437425,2.53699784493,-0.0481234796492,-0.0832032564504,0.0,445.2968979830023,445.8881421495334,446.7955073287402,444.74114809574013
1.3800000000000008,0.0264538309636,-0.0549678134735,11.8035181519,6.24923131737,6.23576414186,0.0,0.15877881044,-0.181468757937,2.69865684184,-0.0257414180942,-0.0727193374573,0.0,462.17175320671083,462.9924699171877,461.40479312775966,463.1675590445588
1.4400000000000008,0.0369941336702,-0.0665753052713,11.9687682118,6.24743546321,6.2314170652,0.0,0.193002524875,-0.20560934826,2.80937829581,-0.0400031470276,-0.071920766668,0.0,447.9277765920447,447.9886985207897,447.94043216135975,446.77884900304963
1.5000000000000009,0.0497070865963,-0.0796915327276,12.1411900351,6.24493232329,6.22705284345,0.0,0.231205772534,-0.231846028582,2.93765231558,-0.0453916705731,-0.074420711175,0.0,453.65606411928076,453.4512990229537,454.14544561176956,453.71213021335257
1.560000000000001,0.0646647761521,-0.0943404985071,12.318814847,6.24177580328,6.22261594112,0.0,0.267794308512,-0.256717446589,2.98301290959,-0.0737248918836,-0.0730205624875,0.0,428.9280696406958,429.04248135362025,428.72592900764386,426.3095417255856
1.620000000000001,0.0820974317228,-0.110682707356,12.5023462332,6.2370075407,6.2187953868,0.0,0.313712348517,-0.288504128629,3.13423472187,-0.0945786754529,-0.0495749828641,0.0,460.3626144731813,462.21105916461426,463.2803822888653,461.6327600649835
1.680000000000001,0.102585674558,-0.129203310218,12.6983330111,6.23129457065,6.21582820463,0.0,0.369553100142,-0.329530677157,3.39783406277,-0.0965216420534,-0.0492103337667,0.0,496.0575449767362,496.0830759931021,495.331633243987,495.18203133622563
1.740000000000001,0.12610268734,-0.15002309813,12.9042937263,6.22540988575,6.21315290563,0.0,0.414603395236,-0.365018610234,3.46724654008,-0.101385569107,-0.03665955141,0.0,440.056659501039,441.09319958710336,437.968464910961,437.5552878445886
1.8000000000000012,0.152650764587,-0.173322543203,13.1183683009,6.21952014502,6.21197863288,0.0,0.4704670107,-0.412290086861,3.66787033495,-0.0923942653283,0.0020898830035,0.0,478.13241592252695,481.07545957233754,479.61434185630475,480.2892412893563
1.8600000000000012,0.182196581578,-0.199256805183,13.3392520135,6.21475235387,6.21215228171,0.0,0.514368376342,-0.452642600889,3.69478243698,-0.061544910386,0.00445611937041,0.0,427.20313509459305,427.40480766067634,426.4187268698887,429.0402878630683
1.9200000000000013,0.214508232644,-0.227827243167,13.5636560866,6.21135022578,6.21237475637,0.0,0.562634678313,-0.500040766591,3.78501065545,-0.0484493344626,0.00216776323221,0.0,448.2946849497943,448.1086211133294,447.47205465772043,448.5346746739841
1.9800000000000013,0.249615260888,-0.259211268981,13.7921240932,6.20838071469,6.21242824427,0.0,0.60757323051,-0.546359520768,3.83039416287,-0.0516621554299,-0.00179201762575,0.0,434.24216985101214,433.90983160394353,435.19583986090487,434.9252293011622
2.0400000000000014,0.287475120307,-0.293495205537,14.0241445346,6.20518119356,6.21331597718,0.0,0.654346561403,-0.596729728157,3.90332645969,-0.0568770395431,0.0360420794791,0.0,442.05650690399506,445.1634372192987,444.2058787194052,443.7761174666334
2.1000000000000014,0.328147807314,-0.330903377733,14.2610003618,6.20160614685,6.21526915001,0.0,0.701170743526,-0.650537683854,3.99152157806,-0.0656348537613,0.024457645943,0.0,449.59841924436074,448.6591726486543,449.66086210425823,448.9482986363019
2.1600000000000015,0.371316077438,-0.37128174394,14.4990977534,6.19727224659,6.21653076115,0.0,0.737662187825,-0.69575235876,3.94517652568,-0.090616450906,0.0130889315607,0.0,406.62257256598025,405.6027768679778,406.53641923030625,404.2866573594124
2.2200000000000015,0.417049922083,-0.414964677064,14.740335581,6.1923366259,6.21721875164,0.0,0.78667212636,-0.760863978636,4.0954718739,-0.0693324108867,0.00800641032405,0.0,468.26502552505394,467.86932865762293,468.6252788061645,470.2715986323541
2.2800000000000016,0.465510502847,-0.462386085186,14.9875989603,6.18829053018,6.21807180851,0.0,0.828591839577,-0.820224079852,4.14638893518,-0.0638887576695,0.0244001114739,0.0,438.37671524017327,439.73686720343085,439.2015960957834,439.6494196743021
2.3400000000000016,0.516453503497,-0.513430197838,15.237736354,6.18457002307,6.21922297968,0.0,0.869359368708,-0.881589124331,4.19129733286,-0.0584921903531,0.00591023541622,0.0,439.0070226208084,437.4699513961524,437.23266110565305,437.6792315078377
2.4000000000000017,0.570159120895,-0.568748730552,15.4957961707,6.18067298703,6.21939707888,0.0,0.920729587555,-0.962719502248,4.4097782271,-0.0827720228863,-0.00392154550659,0.0,491.6503473248716,490.92126185869415,491.51994233429747,489.7142225611566
2.4600000000000017,0.626759661707,-0.62874088477,15.7640941015,6.17555144511,6.21886643786,0.0,0.965949311889,-1.0375013805,4.53288739079,-0.0911084868482,-0.021167643695,0.0,464.52244448538704,463.1680408142237,465.87638756142223,465.2183733705032
2.520000000000002,0.685946896743,-0.693097946719,16.0376115894,6.16985095116,6.21770051526,0.0,1.00704873638,-1.10824044535,4.5840310201,-0.104237517704,-0.0161693051238,0.0,443.78861037380057,444.1987777049712,443.79154404318604,442.7046500664289
2.580000000000002,0.747634404814,-0.76183916498,16.3144096094,6.16343589664,6.21710919637,0.0,1.04924493154,-1.1837131692,4.64219046519,-0.112897709749,0.000466426792309,0.0,445.1615711363727,446.52103829018745,447.64534719624123,446.9299826371698
2.640000000000002,0.811708030626,-0.834959412532,16.5924010064,6.15685115098,6.2168782162,0.0,1.08653934445,-1.2542038163,4.62412956358,-0.104093098435,-0.0142992333149,0.0,423.03899347714855,421.7655246610513,422.4496592422562,423.19693149754903
2.700000000000002,0.8780547848,-0.912481405893,16.8697538757,6.15039078023,6.215901922,0.0,1.12508472826,-1.33041649489,4.62082988425,-0.11600856192,-0.0205406419368,0.0,427.96246821031497,427.430889906839,428.15331153590137,427.12741249629676
2.760000000000002,0.946943082518,-0.995113763853,17.1500113086,6.14425504264,6.21497379366,0.0,1.17125625071,-1.42459859634,4.72048167199,-0.0835614401236,-0.00688054157404,0.0,460.50627688863165,461.585765752352,459.25155131918734,461.8090174633109
2.820000000000002,1.01877055414,-1.08383514479,17.4384674991,6.13955028103,6.21434421673,0.0,1.22298049099,-1.53322613145,4.89380019033,-0.0697178261692,-0.018927118469,0.0,484.85946056973125,483.95359515382813,483.23100316204557,484.2691136448082
2.880000000000002,1.09347688329,-1.17868408734,17.7338791384,6.13498993186,6.21342481897,0.0,1.26729258611,-1.62878864713,4.95282888813,-0.0931467978081,-0.00894611527343,0.0,450.6390947718066,451.445385706201,452.50754281962435,450.61256887720043
2.940000000000002,1.17075022966,-1.27914164538,18.0313335469,6.12918610036,6.21321475588,0.0,1.30849389324,-1.7202997864,4.9620962242,-0.105078134786,0.00562122297275,0.0,435.38515028450297,436.60249070617743,437.14147504094876,436.13767617564025
3.000000000000002,1.25033526023,-1.38485107835,18.3270919106,6.122827816,6.2130358325,0.0,1.34432354068,-1.80389221266,4.89663096256,-0.107818986037,-0.0319562447613,0.0,413.3117681170367,409.98594072241883,412.02492268951534,411.77168030090775
3.0600000000000023,1.33249843509,-1.49664097897,18.6247956456,6.11611108472,6.21070209572,0.0,1.39460873287,-1.92304172488,5.02597213591,-0.121824843836,-0.0587538576121,0.0,474.73384681313485,472.67206986271987,475.14798541171376,474.06249480784413
3.1200000000000023,1.41743379816,-1.61504483265,18.9261865785,6.10872322797,6.20693636789,0.0,1.43687066657,-2.02438953753,5.02013528296,-0.125877283193,-0.0723046030508,0.0,434.5390151122167,433.39835828967773,433.32449194210835,432.9694471762451
3.1800000000000024,1.50553198611,-1.74093390273,19.2343448684,6.101077011,6.20321503131,0.0,1.50011689092,-2.17262921671,5.25032893321,-0.130750853984,-0.0468605350014,0.0,504.5914041798109,506.4226573226867,506.40146583072783,506.03806298052876
3.2400000000000024,1.597108278,-1.87500151107,19.5513762195,6.09395732018,6.20028458893,0.0,1.55265566494,-2.29694359131,5.31671089103,-0.10158882117,-0.0531268521296,0.0,461.13673710499216,460.639997585355,458.56920189448306,460.8675621109236
3.3000000000000025,1.69171883545,-2.01627189164,19.8702991531,6.08788302858,6.19663654978,0.0,1.60129854011,-2.4125993701,5.313748171,-0.10054655282,-0.0841681673971,0.0,440.78752358156447,438.2111830480396,439.7153704853136,439.7927378233646
3.3600000000000025,1.7896809192,-2.16540339699,20.1930788019,6.08221431773,6.19146223972,0.0,1.66457250502,-2.55893176738,5.44451211296,-0.0844970181304,-0.0907356672984,0.0,482.1272626667068,481.6251975178814,481.4582488599951,482.66427822864716
3.4200000000000026,1.89115252862,-2.32257702976,20.5194458535,6.07735777489,6.18618249426,0.0,1.71825900815,-2.68062348155,5.43408275401,-0.0746459443299,-0.0830161013415,0.0,439.27474856733323,439.9080102003794,440.26898086597316,441.0780579070116
3.4800000000000026,1.99593626067,-2.48714538216,20.8451652549,6.07277004102,6.18118213314,0.0,1.77494082282,-2.80539070413,5.42292515935,-0.0803651350899,-0.0839933890634,0.0,440.8704499981677,440.7839522861369,440.5310607507553,440.05309977916073
3.5400000000000027,2.1042662786,-2.65941039539,21.1707446679,6.06755444543,6.17624219527,0.0,1.83646811203,-2.93720756984,5.42928879262,-0.105162077748,-0.0792033632296,0.0,446.6121824108477,446.9973060545778,448.10099582927097,446.07369341083864
3.6000000000000028,2.21665529551,-2.84025006962,21.4992030551,6.06167589586,6.17124158069,0.0,1.91023513782,-3.09127709329,5.51836931791,-0.0865117074736,-0.0932658631114,0.0,474.7393536043493,473.6536156862309,472.8512992593412,474.27838389358857
3.660000000000003,2.33350581333,-3.03032783697,21.8323766704,6.0563884624,6.16506263234,0.0,1.98525913392,-3.24506640791,5.586555195,-0.0915581650119,-0.142993211046,0.0,471.15715129398467,467.28577113219615,469.8294608943218,469.43194900174484
3.720000000000003,2.45520922509,-3.2301560432,22.1713492991,6.05069481027,6.15627423166,0.0,2.07232924412,-3.41627403178,5.71122272462,-0.102571573061,-0.154534281597,0.0,489.7617784093438,488.88441518889624,487.8789024938563,487.04889758267564
3.780000000000003,2.58186669253,-3.43955792123,22.5142424675,6.04485856398,6.14702243835,0.0,2.15036803364,-3.56427465071,5.71788136356,-0.0883596772414,-0.153530357955,0.0,454.53084845091433,454.58944317196614,454.3122721690246,455.4426568844712
3.840000000000003,2.7135152941,-3.6581923526,22.8584638089,6.04005551694,6.13796986942,0.0,2.23869765584,-3.7239227586,5.75529882673,-0.0671800115823,-0.146041347302,0.0,466.21364232489265,466.7782710572221,464.45072208843334,466.10421713046634
3.900000000000003,2.85041183723,-3.88614032303,23.203407909,6.03569013129,6.12913778577,0.0,2.32523555236,-3.87469762351,5.74228586345,-0.0872626617362,-0.149625637191,0.0,451.1995395029501,450.89002692470746,452.98592039523044,451.3634981045127
3.960000000000003,2.99209148583,-4.12234439645,23.5440311547,6.03052691632,6.12006368041,0.0,2.39809701509,-3.99929613354,5.61194101045,-0.0837404022094,-0.154661060298,0.0,413.3982500796899,412.93071628442107,412.87558439917706,413.17959259131214
4.020000000000002,3.13919284617,-4.36750453431,23.8821595215,6.02552336603,6.11083867853,0.0,2.50604226245,-4.17307208897,5.65796756796,-0.0827060707759,-0.151989709562,0.0,470.9574399687132,471.14320966815626,472.0563320525722,472.1309356063995
4.080000000000001,3.29254616979,-4.62261689477,24.2207692171,6.0201458972,6.10174286352,0.0,2.6064445552,-4.3311074918,5.62842458776,-0.109375720845,-0.150823639708,0.0,449.79443366381446,449.86754238739763,450.4292640401653,448.2596811075366
4.14,3.45204960581,-4.88728539281,24.5573976383,6.01339747916,6.09305838175,0.0,2.71100749693,-4.49172424551,5.59187641389,-0.11952102705,-0.134744256335,0.0,448.79936348651205,450.0833725286079,448.34905787167736,447.51260374051793
4.199999999999998,3.61864609644,-5.16265789026,24.8951279177,6.00612236642,6.08457397394,0.0,2.84281508674,-4.68786848044,5.6643646619,-0.124956201884,-0.160047463766,0.0,485.3457940984604,483.4251766439089,485.50539141342705,485.08538532854516
4.259999999999997,3.7924530799,-5.44877922561,25.2329825022,5.99854390706,6.07524975859,0.0,2.95144535053,-4.85012759177,5.59686502717,-0.129154558647,-0.147449334174,0.0,442.6617997318182,443.67454846953484,442.9316480937571,442.5715250794086
4.319999999999996,3.97409305582,-5.74632781924,25.5719876697,5.99040545636,6.06603786909,0.0,3.10385740695,-5.06866016889,5.70145191751,-0.153557828794,-0.16986320464,0.0,499.85744977726284,498.2011133175552,499.96702090407814,498.1701863134692
4.379999999999995,4.16423827169,-6.05608451939,25.9135455869,5.98095067161,6.05561464936,0.0,3.23505193325,-5.25723658805,5.68264507339,-0.167151604843,-0.182821253287,0.0,464.9895238428191,463.9452169177044,465.0539718754637,463.96512386741006
4.439999999999993,4.36150336146,-6.37613686579,26.2500427246,5.97085903697,6.04423834505,0.0,3.34122516079,-5.4119698309,5.53359505958,-0.17036136059,-0.208745186138,0.0,423.6607390531126,421.3871852285483,423.14777865833435,422.8426182202246
4.499999999999992,4.56672382964,-6.70741883882,26.583015729,5.96044956922,6.03154980514,0.0,3.50036564935,-5.63140760292,5.56368528446,-0.180617283622,-0.217575945085,0.0,484.2167689873522,483.51160973197454,484.3607268530354,483.5622352920078
4.559999999999991,4.78161433805,-7.05192047304,26.9171905004,5.95022665974,6.01832084476,0.0,3.6635708989,-5.85261323457,5.57366495696,-0.155283506244,-0.227029015457,0.0,481.0109550965175,480.2500788946125,481.3964718901126,483.2842839992286
4.6199999999999894,5.0058470816,-7.40904880465,27.2494014417,5.941115746,6.00419858405,0.0,3.81179307665,-6.05227292284,5.49883097546,-0.145744900947,-0.262480076933,0.0,459.4013383127913,456.52543232735445,456.6986557719281,457.4379859874897
4.679999999999988,5.23919931159,-7.77830426827,27.5769545075,5.93225352017,5.98842190381,0.0,3.96769238384,-6.2567897647,5.41829991332,-0.15193584418,-0.263888270054,0.0,458.14980966981034,457.970397119132,459.0583178868956,458.54688682082013
4.739999999999987,5.48250299456,-8.1603705931,27.9005744516,5.9239566337,5.97254255446,0.0,4.14348823323,-6.47921607828,5.36737455619,-0.11967215853,-0.266233210413,0.0,470.6822595778465,470.43433846332977,471.1451006069646,473.61650762490046
4.799999999999986,5.73664228246,-8.55594909441,28.2210239103,5.91678040997,5.95658199884,0.0,4.32885739798,-6.70708588788,5.31260325765,-0.119467351622,-0.265566080904,0.0,472.95700719552065,472.941734767525,474.7799897823619,474.7838312928092
4.859999999999984,6.00105041361,-8.96415640156,28.5349554447,5.90989844841,5.94057373845,0.0,4.48575856323,-6.90036446031,5.15091673976,-0.106559784219,-0.269397335485,0.0,440.448681930223,440.05900537658766,440.1095891719065,441.16504890875945
4.919999999999983,6.27387081032,-9.38284200769,28.8358910418,5.90353183711,5.92465263579,0.0,4.60927982095,-7.05657180059,4.88026664585,-0.105226571367,-0.258303047116,0.0,400.5577823924347,401.48638913591196,400.8463094138241,400.95630189976555
4.979999999999982,6.5561216133,-9.81283665879,29.1250400449,5.89745765272,5.90908479486,0.0,4.79998556576,-7.27697929736,4.75669423616,-0.0942635598211,-0.261887729896,0.0,456.96566453389596,456.61395031631713,456.38509825375866,457.25096084587386
5.0399999999999805,6.84833005286,-10.2545460178,29.4026042758,5.89223254568,5.89381555154,0.0,4.9412569878,-7.4473677936,4.49522999331,-0.0756302249948,-0.24276271008,0.0,407.0551850365173,408.69188642481424,407.19575308847635,408.8527238163763
